DAY,MONTH,YEAR,DAYNAME,DATE,HOUR,GENERAL_SUPPLY_KWH
27,1,2014,Monday,1/27/2014,14,0.291410834
29,10,2013,Tuesday,10/29/2013,8,0.234510096
21,1,2013,Monday,1/21/2013,20,0.398104248
25,9,2012,Tuesday,9/25/2012,18,0.430914823
14,7,2013,Sunday,7/14/2013,20,0.647882228
28,1,2013,Monday,1/28/2013,20,0.378338687
6,11,2012,Tuesday,11/6/2012,16,0.395608597
30,11,2011,Wednesday,11/30/2011,16,0.400089844
1,5,2012,Tuesday,5/1/2012,16,0.292204328
11,3,2013,Monday,3/11/2013,22,0.293286334
5,12,2013,Thursday,12/5/2013,2,0.188750310
20,12,2013,Friday,12/20/2013,12,0.476637663
23,5,2012,Wednesday,5/23/2012,16,0.299679373
22,4,2013,Monday,4/22/2013,16,0.246496724
15,2,2012,Wednesday,2/15/2012,20,0.404439545
6,6,2013,Thursday,6/6/2013,22,0.430635856
10,12,2012,Monday,12/10/2012,22,0.251549524
6,12,2013,Friday,12/6/2013,10,0.217955260
14,9,2012,Friday,9/14/2012,22,0.410132115
6,10,2013,Sunday,10/6/2013,16,0.327683094
28,10,2013,Monday,10/28/2013,0,0.173208228
3,6,2013,Monday,6/3/2013,18,0.647622904
29,8,2013,Thursday,8/29/2013,18,0.441851158
3,3,2014,Monday,3/3/2014,10,0.216926538
9,4,2012,Monday,4/9/2012,18,0.460538595
24,1,2012,Tuesday,1/24/2012,22,0.289528053
11,10,2011,Tuesday,10/11/2011,22,0.201935484
4,3,2014,Tuesday,3/4/2014,2,0.152697211
7,8,2012,Tuesday,8/7/2012,20,0.703980873
30,6,2012,Saturday,6/30/2012,18,0.592455501
16,8,2013,Friday,8/16/2013,2,0.213799641
20,12,2011,Tuesday,12/20/2011,10,0.235719388
5,7,2012,Thursday,7/5/2012,2,0.239022973
3,7,2013,Wednesday,7/3/2013,6,0.294114990
31,12,2012,Monday,12/31/2012,4,0.155162977
21,3,2013,Thursday,3/21/2013,14,0.229399759
29,4,2012,Sunday,4/29/2012,8,0.322541569
4,5,2013,Saturday,5/4/2013,10,0.301373448
7,1,2014,Tuesday,1/7/2014,20,0.333627174
28,7,2013,Sunday,7/28/2013,12,0.387493138
9,6,2012,Saturday,6/9/2012,0,0.354379769
26,2,2013,Tuesday,2/26/2013,4,0.187585063
9,12,2012,Sunday,12/9/2012,6,0.195103637
8,12,2012,Saturday,12/8/2012,14,0.346730004
18,11,2013,Monday,11/18/2013,18,0.444911798
27,8,2012,Monday,8/27/2012,14,0.236976939
29,7,2013,Monday,7/29/2013,4,0.212598131
2,2,2014,Sunday,2/2/2014,22,0.329548501
23,10,2013,Wednesday,10/23/2013,16,0.555246530
2,7,2013,Tuesday,7/2/2013,14,0.269899090
13,11,2011,Sunday,11/13/2011,0,0.1824375
30,12,2012,Sunday,12/30/2012,12,0.268285504
20,3,2013,Wednesday,3/20/2013,6,0.244246837
11,4,2013,Thursday,4/11/2013,0,0.201281704
18,10,2012,Thursday,10/18/2012,2,0.143649609
28,4,2012,Saturday,4/28/2012,0,0.269772404
26,1,2012,Thursday,1/26/2012,14,0.273362903
1,8,2012,Wednesday,8/1/2012,12,0.292386040
17,10,2012,Wednesday,10/17/2012,10,0.220206765
27,2,2013,Wednesday,2/27/2013,12,0.274439020
8,3,2012,Thursday,3/8/2012,12,0.274782164
21,12,2011,Wednesday,12/21/2011,2,0.178086735
30,10,2011,Sunday,10/30/2011,6,0.209630252
26,8,2012,Sunday,8/26/2012,6,0.219716717
15,8,2013,Thursday,8/15/2013,10,0.269991578
9,11,2012,Friday,11/9/2012,0,0.181113136
12,11,2011,Saturday,11/12/2011,8,0.223355469
17,3,2012,Saturday,3/17/2012,2,0.206009630
12,4,2013,Friday,4/12/2013,8,0.271707514
1,3,2014,Saturday,3/1/2014,18,0.376154002
25,1,2012,Wednesday,1/25/2012,6,0.235181818
7,3,2012,Wednesday,3/7/2012,4,0.171121415
18,3,2012,Sunday,3/18/2012,10,0.340593059
29,10,2011,Saturday,10/29/2011,14,0.266071429
6,7,2012,Friday,7/6/2012,10,0.384561707
10,9,2013,Tuesday,9/10/2013,8,0.268040113
31,7,2012,Tuesday,7/31/2012,4,0.225765200
3,5,2013,Friday,5/3/2013,2,0.166134267
10,6,2012,Sunday,6/10/2012,8,0.404361060
11,9,2013,Wednesday,9/11/2013,0,0.205245631
8,11,2012,Thursday,11/8/2012,8,0.240343266
5,4,2013,Friday,4/5/2013,18,0.369625935
6,1,2013,Sunday,1/6/2013,22,0.338213722
11,12,2011,Sunday,12/11/2011,16,0.319831579
14,4,2012,Saturday,4/14/2012,18,0.471553038
28,8,2012,Tuesday,8/28/2012,20,0.542619389
25,11,2012,Sunday,11/25/2012,20,0.502407134
31,7,2013,Wednesday,7/31/2013,22,0.473159135
1,3,2012,Thursday,3/1/2012,22,0.415767131
13,10,2013,Sunday,10/13/2013,2,0.166258711
19,11,2013,Tuesday,11/19/2013,8,0.259250675
23,11,2012,Friday,11/23/2012,18,0.331076085
14,8,2013,Wednesday,8/14/2013,16,0.250389785
7,6,2012,Thursday,6/7/2012,18,0.677219759
23,6,2013,Sunday,6/23/2013,20,0.714202785
16,2,2014,Sunday,2/16/2014,8,0.301684181
20,11,2013,Wednesday,11/20/2013,0,0.179647739
4,1,2014,Saturday,1/4/2014,14,0.358462374
5,1,2014,Sunday,1/5/2014,6,0.192647334
17,5,2013,Friday,5/17/2013,16,0.269781705
28,10,2011,Friday,10/28/2011,20,0.334932773
12,2,2013,Tuesday,2/12/2013,22,0.262948749
8,2,2012,Wednesday,2/8/2012,20,0.394184261
26,3,2013,Tuesday,3/26/2013,20,0.426999140
15,7,2012,Sunday,7/15/2012,16,0.356715344
21,9,2013,Saturday,9/21/2013,18,0.385685369
23,3,2012,Friday,3/23/2012,16,0.339881831
11,2,2014,Tuesday,2/11/2014,12,0.277514881
15,11,2011,Tuesday,11/15/2011,18,0.42659375
12,2,2014,Wednesday,2/12/2014,4,0.185227124
21,7,2012,Saturday,7/21/2012,22,0.504200501
12,10,2013,Saturday,10/12/2013,10,0.257963947
15,2,2014,Saturday,2/15/2014,0,0.213397904
12,10,2012,Friday,10/12/2012,16,0.400940674
14,4,2013,Sunday,4/14/2013,18,0.421192098
30,6,2013,Sunday,6/30/2013,20,0.660455235
2,12,2012,Sunday,12/2/2012,20,0.383756204
20,10,2013,Sunday,10/20/2013,2,0.158706145
19,10,2012,Friday,10/19/2012,16,0.300156147
21,2,2013,Thursday,2/21/2013,22,0.292885087
16,6,2012,Saturday,6/16/2012,18,0.675724488
23,2,2014,Sunday,2/23/2014,8,0.263893073
28,12,2012,Friday,12/28/2012,22,0.264769813
12,9,2013,Thursday,9/12/2013,18,0.380417006
14,11,2012,Wednesday,11/14/2012,18,0.389471715
18,12,2011,Sunday,12/18/2011,16,0.285274359
1,2,2012,Wednesday,2/1/2012,20,0.377519178
10,5,2013,Friday,5/10/2013,16,0.245184580
12,11,2013,Tuesday,11/12/2013,8,0.263779316
22,7,2013,Monday,7/22/2013,22,0.572952697
8,7,2012,Sunday,7/8/2012,16,0.390382056
19,3,2013,Tuesday,3/19/2013,20,0.356405393
4,11,2011,Friday,11/4/2011,20,0.348428571
11,11,2013,Monday,11/11/2013,0,0.176054612
13,1,2014,Monday,1/13/2014,14,0.303304174
16,3,2012,Friday,3/16/2012,16,0.489329353
30,7,2012,Monday,7/30/2012,22,0.559506387
21,8,2012,Tuesday,8/21/2012,20,0.565929496
24,2,2014,Monday,2/24/2014,0,0.192835139
3,2,2014,Monday,2/3/2014,4,0.183486522
23,4,2012,Monday,4/23/2012,18,0.558419315
4,2,2014,Tuesday,2/4/2014,12,0.261371813
21,10,2013,Monday,10/21/2013,10,0.239718564
21,8,2013,Wednesday,8/21/2013,16,0.323013638
12,1,2014,Sunday,1/12/2014,6,0.201048985
10,3,2012,Saturday,3/10/2012,22,0.293158098
6,11,2011,Sunday,11/6/2011,18,0.445420635
30,11,2013,Saturday,11/30/2013,12,0.276604502
26,12,2013,Thursday,12/26/2013,10,0.295735391
25,2,2012,Saturday,2/25/2012,18,0.414226636
2,5,2013,Thursday,5/2/2013,22,0.337642221
11,5,2012,Friday,5/11/2012,22,0.362231980
3,11,2013,Sunday,11/3/2013,6,0.195546980
24,6,2012,Sunday,6/24/2012,20,0.725742973
4,9,2013,Wednesday,9/4/2013,20,0.420826448
7,2,2013,Thursday,2/7/2013,18,0.402332107
11,1,2013,Friday,1/11/2013,18,0.666422712
20,1,2014,Monday,1/20/2014,0,0.242566031
25,12,2013,Wednesday,12/25/2013,2,0.173603796
29,5,2012,Tuesday,5/29/2012,22,0.495105111
21,1,2014,Tuesday,1/21/2014,8,0.259257855
20,12,2012,Thursday,12/20/2012,16,0.386193094
17,10,2011,Monday,10/17/2011,16,0.351075
1,3,2013,Friday,3/1/2013,16,0.316201607
8,9,2012,Saturday,9/8/2012,16,0.267141131
30,9,2013,Monday,9/30/2013,22,0.302420313
13,8,2012,Monday,8/13/2012,18,0.640546109
27,10,2012,Saturday,10/27/2012,22,0.252825119
12,6,2013,Wednesday,6/12/2013,16,0.389985529
4,11,2013,Monday,11/4/2013,14,0.213234209
24,11,2011,Thursday,11/24/2011,22,0.250746094
30,3,2012,Friday,3/30/2012,20,0.38619625
24,5,2013,Friday,5/24/2013,20,0.533467673
29,11,2013,Friday,11/29/2013,4,0.172811115
8,7,2013,Monday,7/8/2013,18,0.728015550
1,1,2012,Sunday,1/1/2012,20,0.318234146
5,10,2012,Friday,10/5/2012,20,0.373306749
14,1,2012,Saturday,1/14/2012,16,0.288118056
22,9,2012,Saturday,9/22/2012,16,0.259022213
31,12,2011,Saturday,12/31/2011,16,0.294156098
31,1,2013,Thursday,1/31/2013,22,0.373240967
19,7,2013,Friday,7/19/2013,22,0.424339613
10,8,2012,Friday,8/10/2012,22,0.586177229
3,10,2013,Thursday,10/3/2013,18,0.390451130
16,12,2013,Monday,12/16/2013,6,0.231440045
11,6,2013,Tuesday,6/11/2013,20,0.565459529
10,2,2012,Friday,2/10/2012,22,0.281594926
15,12,2013,Sunday,12/15/2013,14,0.304955504
15,12,2012,Saturday,12/15/2012,20,0.352836038
22,1,2014,Wednesday,1/22/2014,12,0.250726598
2,11,2013,Saturday,11/2/2013,2,0.155528470
26,8,2013,Monday,8/26/2013,16,0.258732363
25,6,2012,Monday,6/25/2012,16,0.356694188
1,11,2013,Friday,11/1/2013,10,0.223320370
29,5,2013,Wednesday,5/29/2013,16,0.276546544
3,11,2012,Saturday,11/3/2012,18,0.358426049
4,5,2012,Friday,5/4/2012,18,0.518140530
5,12,2011,Monday,12/5/2011,18,0.398363636
17,9,2012,Monday,9/17/2012,20,0.466891960
23,1,2014,Thursday,1/23/2014,4,0.165822086
17,4,2013,Wednesday,4/17/2013,18,0.404760820
10,12,2013,Tuesday,12/10/2013,0,0.245823191
9,12,2013,Monday,12/9/2013,8,0.237809065
12,4,2012,Thursday,4/12/2012,16,0.295271987
14,3,2013,Thursday,3/14/2013,20,0.381874410
8,10,2011,Saturday,10/8/2011,20,0
26,1,2013,Saturday,1/26/2013,22,0.379755737
19,1,2012,Thursday,1/19/2012,20,0.365074899
18,5,2012,Friday,5/18/2012,18,0.563224218
1,2,2012,Wednesday,2/1/2012,15,0.278375346
8,7,2012,Sunday,7/8/2012,11,0.365701403
21,2,2013,Thursday,2/21/2013,13,0.253342191
18,3,2013,Monday,3/18/2013,7,0.267092185
12,11,2013,Tuesday,11/12/2013,19,0.384067590
23,4,2012,Monday,4/23/2012,9,0.323761183
13,4,2013,Saturday,4/13/2013,1,0.181059834
9,3,2012,Friday,3/9/2012,5,0.200847505
2,12,2012,Sunday,12/2/2012,15,0.343344737
21,8,2012,Tuesday,8/21/2012,15,0.226342968
28,12,2012,Friday,12/28/2012,13,0.351654584
3,12,2012,Monday,12/3/2012,7,0.274705695
21,10,2013,Monday,10/21/2013,17,0.539788818
15,11,2012,Thursday,11/15/2012,1,0.151682765
10,5,2013,Friday,5/10/2013,11,0.228784583
14,4,2013,Sunday,4/14/2013,9,0.270503569
7,11,2011,Monday,11/7/2011,1,0.212170635
30,7,2012,Monday,7/30/2012,13,0.296194941
9,5,2013,Thursday,5/9/2013,3,0.161126864
4,11,2011,Friday,11/4/2011,15,0.249349206
13,1,2014,Monday,1/13/2014,21,0.349169365
22,4,2012,Sunday,4/22/2012,1,0.222185323
22,8,2013,Thursday,8/22/2013,3,0.218439215
29,7,2012,Sunday,7/29/2012,5,0.237357210
19,3,2013,Tuesday,3/19/2013,15,0.237323045
12,9,2013,Thursday,9/12/2013,9,0.237154959
23,2,2014,Sunday,2/23/2014,19,0.382417905
16,6,2012,Saturday,6/16/2012,9,0.418271126
7,7,2012,Saturday,7/7/2012,3,0.218915099
14,11,2012,Wednesday,11/14/2012,9,0.228268657
16,3,2012,Friday,3/16/2012,11,0.288178446
6,11,2011,Sunday,11/6/2011,9,0.312472222
20,8,2012,Monday,8/20/2012,7,0.423833005
30,6,2013,Sunday,6/30/2013,15,0.454832145
19,12,2011,Monday,12/19/2011,3,0.164935897
29,12,2012,Saturday,12/29/2012,5,0.159160780
15,3,2012,Thursday,3/15/2012,3,0.171633721
19,10,2012,Friday,10/19/2012,11,0.219271038
13,9,2013,Friday,9/13/2013,1,0.179598485
10,3,2012,Saturday,3/10/2012,13,0.313981561
5,11,2011,Saturday,11/5/2011,7,0.257162698
21,8,2013,Wednesday,8/21/2013,11,0.279731285
22,7,2013,Monday,7/22/2013,13,0.304392815
31,1,2012,Tuesday,1/31/2012,7,0.348106105
15,6,2012,Friday,6/15/2012,1,0.226608297
20,10,2012,Saturday,10/20/2012,3,0.147442797
1,7,2013,Monday,7/1/2013,7,0.357590503
4,2,2014,Tuesday,2/4/2014,23,0.206974541
20,2,2013,Wednesday,2/20/2013,5,0.197435978
18,12,2011,Sunday,12/18/2011,11,0.265894872
23,7,2013,Tuesday,7/23/2013,5,0.259720212
28,5,2013,Tuesday,5/28/2013,19,0.585241704
23,8,2013,Friday,8/23/2013,19,0.598263685
11,12,2013,Wednesday,12/11/2013,3,0.190583981
31,10,2012,Wednesday,10/31/2012,17,0.358961793
12,12,2013,Thursday,12/12/2013,11,0.254888046
13,12,2013,Friday,12/13/2013,5,0.192297385
28,6,2012,Thursday,6/28/2012,19,0.664160156
13,3,2013,Wednesday,3/13/2013,23,0.229995471
9,8,2012,Thursday,8/9/2012,21,0.611646197
17,5,2012,Thursday,5/17/2012,17,0.425950318
11,4,2012,Wednesday,4/11/2012,19,0.562640901
31,10,2013,Thursday,10/31/2013,9,0.221558496
20,4,2013,Saturday,4/20/2013,17,0.405914048
18,1,2012,Wednesday,1/18/2012,23,0.250783550
13,2,2012,Monday,2/13/2012,21,0.348335843
23,9,2012,Sunday,9/23/2012,19,0.424965622
8,6,2013,Saturday,6/8/2013,23,0.340161230
23,1,2013,Wednesday,1/23/2013,21,0.329987470
4,10,2013,Friday,10/4/2013,17,0.266739641
28,12,2011,Wednesday,12/28/2011,19,0.332390244
24,1,2014,Friday,1/24/2014,7,0.248745765
14,12,2013,Saturday,12/14/2013,13,0.301531584
30,10,2013,Wednesday,10/30/2013,1,0.158989159
20,7,2013,Saturday,7/20/2013,21,0.492272619
3,2,2013,Sunday,2/3/2013,21,0.321327377
16,12,2012,Sunday,12/16/2012,23,0.273965694
6,12,2011,Tuesday,12/6/2011,17,0.313008721
20,9,2012,Thursday,9/20/2012,23,0.264400551
7,5,2012,Monday,5/7/2012,17,0.474729752
25,1,2014,Saturday,1/25/2014,15,0.275071965
28,5,2012,Monday,5/28/2012,21,0.598209647
28,10,2012,Sunday,10/28/2012,21,0.313218594
2,1,2012,Monday,1/2/2012,23,0.225114634
20,1,2014,Monday,1/20/2014,11,0.304075518
1,5,2013,Wednesday,5/1/2013,21,0.356727053
26,12,2013,Thursday,12/26/2013,1,0.175651586
13,6,2013,Thursday,6/13/2013,19,0.594015697
9,7,2013,Tuesday,7/9/2013,17,0.612758831
23,5,2013,Thursday,5/23/2013,23,0.346815880
18,10,2011,Tuesday,10/18/2011,19,0.436731579
4,11,2013,Monday,11/4/2013,5,0.185890767
12,8,2012,Sunday,8/12/2012,17,0.658812484
29,11,2013,Friday,11/29/2013,15,0.268257785
23,6,2012,Saturday,6/23/2012,23,0.461478054
28,2,2013,Thursday,2/28/2013,19,0.405647424
21,12,2012,Friday,12/21/2012,19,0.338370904
25,12,2013,Wednesday,12/25/2013,9,0.351599898
6,2,2013,Wednesday,2/6/2013,17,0.364469497
7,9,2012,Friday,9/7/2012,19,0.456790090
13,1,2012,Friday,1/13/2012,19,0.308541667
6,10,2012,Saturday,10/6/2012,23,0.245191910
29,3,2012,Thursday,3/29/2012,23,0.236510680
24,2,2012,Friday,2/24/2012,17,0.454110320
5,9,2013,Thursday,9/5/2013,23,0.260647119
30,11,2013,Saturday,11/30/2013,7,0.246829627
12,1,2013,Saturday,1/12/2013,17,0.553276028
1,10,2013,Tuesday,10/1/2013,21,0.335379167
25,11,2011,Friday,11/25/2011,21,0.353953125
3,11,2013,Sunday,11/3/2013,13,0.368317661
10,5,2012,Thursday,5/10/2012,21,0.426139250
21,1,2014,Tuesday,1/21/2014,3,0.186264657
14,2,2012,Tuesday,2/14/2012,7,0.305215774
20,12,2013,Friday,12/20/2013,23,0.417276897
11,10,2011,Tuesday,10/11/2011,13,0.16565
6,11,2012,Tuesday,11/6/2012,11,0.265180859
21,1,2013,Monday,1/21/2013,15,0.289911535
30,8,2013,Friday,8/30/2013,1,0.195143179
8,4,2012,Sunday,4/8/2012,1,0.208679919
3,6,2013,Monday,6/3/2013,9,0.347608728
25,9,2012,Tuesday,9/25/2012,9,0.275087109
27,1,2014,Monday,1/27/2014,21,0.342534247
22,5,2012,Tuesday,5/22/2012,3,0.192009506
30,4,2012,Monday,4/30/2012,3,0.181720691
10,12,2012,Monday,12/10/2012,13,0.228553865
29,8,2013,Thursday,8/29/2013,9,0.279647140
15,7,2013,Monday,7/15/2013,7,0.358225283
7,11,2012,Wednesday,11/7/2012,3,0.158702469
28,1,2013,Monday,1/28/2013,15,0.344992219
2,6,2013,Sunday,6/2/2013,1,0.219268707
23,5,2012,Wednesday,5/23/2012,11,0.278131646
7,8,2012,Tuesday,8/7/2012,15,0.253223684
15,2,2012,Wednesday,2/15/2012,15,0.282307255
29,6,2012,Friday,6/29/2012,1,0.246670832
13,9,2012,Thursday,9/13/2012,5,0.164901101
6,8,2012,Monday,8/6/2012,7,0.401943630
12,10,2011,Wednesday,10/12/2011,5,0.171629032
3,3,2014,Monday,3/3/2014,17,0.359338428
22,1,2013,Tuesday,1/22/2013,7,0.249420401
1,5,2012,Tuesday,5/1/2012,11,0.267331123
26,9,2012,Wednesday,9/26/2012,1,0.175198648
7,6,2013,Friday,6/7/2013,5,0.189814574
21,4,2013,Sunday,4/21/2013,3,0.166359619
27,1,2013,Sunday,1/27/2013,7,0.251722311
14,7,2013,Sunday,7/14/2013,15,0.322314918
11,12,2012,Tuesday,12/11/2012,5,0.179518787
14,9,2012,Friday,9/14/2012,13,0.225198280
6,12,2013,Friday,12/6/2013,17,0.293507084
22,4,2013,Monday,4/22/2013,11,0.246178484
6,10,2013,Sunday,10/6/2013,11,0.266085878
29,10,2013,Tuesday,10/29/2013,19,0.397771280
26,12,2011,Monday,12/26/2011,9,0.293568293
23,1,2012,Monday,1/23/2012,5,0.175729537
9,4,2012,Monday,4/9/2012,9,0.297473012
30,6,2012,Saturday,6/30/2012,9,0.391093219
27,12,2011,Tuesday,12/27/2011,1,0.196836585
30,11,2011,Wednesday,11/30/2011,11,0.286117188
24,1,2012,Tuesday,1/24/2012,13,0.240405676
6,6,2013,Thursday,6/6/2013,13,0.269464089
1,12,2011,Thursday,12/1/2011,3,0.146613281
10,3,2013,Sunday,3/10/2013,5,0.168571213
11,3,2013,Monday,3/11/2013,13,0.260928682
7,10,2013,Monday,10/7/2013,3,0.157368959
20,2,2012,Monday,2/20/2012,13,0.325271913
2,4,2012,Monday,4/2/2012,11,0.259116871
5,1,2012,Thursday,1/5/2012,3,0.184123786
15,1,2013,Tuesday,1/15/2013,5,0.171117071
20,6,2012,Wednesday,6/20/2012,3,0.200362718
13,10,2011,Thursday,10/13/2011,7,0.37466
14,10,2011,Friday,10/14/2011,15,0.283280303
17,8,2012,Friday,8/17/2012,5,0.234627058
29,11,2011,Tuesday,11/29/2011,9,0.241695313
12,9,2012,Wednesday,9/12/2012,7,0.288679280
20,5,2013,Monday,5/20/2013,3,0.184071852
1,10,2012,Monday,10/1/2012,3,0.154288175
4,3,2013,Monday,3/4/2013,15,0.261171391
10,1,2012,Tuesday,1/10/2012,7,0.245677184
13,7,2013,Saturday,7/13/2013,13,0.361255123
26,9,2013,Thursday,9/26/2013,1,0.180479556
16,1,2014,Thursday,1/16/2014,23,0.297733084
28,4,2013,Sunday,4/28/2013,1,0.191698232
24,12,2012,Monday,12/24/2012,7,0.278306231
11,9,2012,Tuesday,9/11/2012,15,0.212025601
2,10,2012,Tuesday,10/2/2012,11,0.232246596
16,8,2012,Thursday,8/16/2012,13,0.230229722
25,5,2012,Friday,5/25/2012,1,0.232957468
27,9,2013,Friday,9/27/2013,9,0.245289808
3,12,2013,Tuesday,12/3/2013,19,0.371655135
7,11,2013,Thursday,11/7/2013,17,0.380889621
28,11,2011,Monday,11/28/2011,1,0.171484375
31,8,2013,Saturday,8/31/2013,3,0.161315222
10,2,2013,Sunday,2/10/2013,13,0.496983218
1,9,2013,Sunday,9/1/2013,11,0.286049767
24,10,2012,Wednesday,10/24/2012,9,0.228278141
5,3,2013,Tuesday,3/5/2013,7,0.271629772
16,6,2013,Sunday,6/16/2013,7,0.278274320
3,4,2012,Tuesday,4/3/2012,3,0.171717325
23,10,2012,Tuesday,10/23/2012,1,0.158298057
17,6,2013,Monday,6/17/2013,15,0.318432794
21,12,2013,Saturday,12/21/2013,21,0.386178767
24,5,2012,Thursday,5/24/2012,9,0.388342982
21,2,2012,Tuesday,2/21/2012,5,0.216617008
11,2,2013,Monday,2/11/2013,5,0.193606957
19,5,2013,Sunday,5/19/2013,11,0.334129090
15,5,2012,Tuesday,5/15/2012,1,0.240026866
14,5,2012,Monday,5/14/2012,9,0.369981948
9,1,2012,Monday,1/9/2012,15,0.386677184
19,6,2012,Tuesday,6/19/2012,11,0.296035803
27,4,2013,Saturday,4/27/2013,9,0.278044403
12,7,2013,Friday,7/12/2013,5,0.253216954
6,1,2012,Friday,1/6/2012,11,0.261114078
25,12,2012,Tuesday,12/25/2012,15,0.282926775
16,1,2013,Wednesday,1/16/2013,13,0.314061383
27,1,2014,Monday,1/27/2014,19,0.380465313
14,9,2012,Friday,9/14/2012,11,0.234260561
30,6,2012,Saturday,6/30/2012,15,0.308938263
22,5,2012,Tuesday,5/22/2012,5,0.217626858
7,8,2012,Tuesday,8/7/2012,9,0.374869370
26,12,2011,Monday,12/26/2011,15,0.328385366
15,7,2013,Monday,7/15/2013,1,0.245723469
21,4,2013,Sunday,4/21/2013,5,0.157647922
6,8,2012,Monday,8/6/2012,1,0.230899632
29,10,2013,Tuesday,10/29/2013,21,0.308728793
11,10,2011,Tuesday,10/11/2011,11,0.287545455
21,1,2013,Monday,1/21/2013,9,0.249897377
13,9,2012,Thursday,9/13/2012,3,0.152780906
10,3,2013,Sunday,3/10/2013,3,0.167238960
2,6,2013,Sunday,6/2/2013,7,0.228342228
7,11,2012,Wednesday,11/7/2012,5,0.191408815
1,5,2012,Tuesday,5/1/2012,13,0.248936617
12,10,2011,Wednesday,10/12/2011,3,0.151919355
15,2,2012,Wednesday,2/15/2012,9,0.237078248
14,7,2013,Sunday,7/14/2013,9,0.430185166
26,9,2012,Wednesday,9/26/2012,7,0.242017927
20,12,2013,Friday,12/20/2013,17,0.766611233
3,3,2014,Monday,3/3/2014,23,0.214083916
30,8,2013,Friday,8/30/2013,7,0.296955624
14,2,2012,Tuesday,2/14/2012,1,0.166416541
29,8,2013,Thursday,8/29/2013,15,0.210062425
7,10,2013,Monday,10/7/2013,5,0.157667007
6,11,2012,Tuesday,11/6/2012,13,0.302932711
22,1,2013,Tuesday,1/22/2013,1,0.190956511
11,12,2012,Tuesday,12/11/2012,3,0.142367486
9,4,2012,Monday,4/9/2012,15,0.291247824
28,1,2013,Monday,1/28/2013,9,0.319085992
30,11,2011,Wednesday,11/30/2011,13,0.328824219
23,1,2012,Monday,1/23/2012,3,0.158030249
22,4,2013,Monday,4/22/2013,13,0.234592356
23,5,2012,Wednesday,5/23/2012,13,0.242859949
1,12,2011,Thursday,12/1/2011,5,0.193683594
6,10,2013,Sunday,10/6/2013,13,0.270765758
7,6,2013,Friday,6/7/2013,3,0.181429715
8,4,2012,Sunday,4/8/2012,7,0.240328207
6,6,2013,Thursday,6/6/2013,11,0.264844402
3,6,2013,Monday,6/3/2013,15,0.256025461
11,3,2013,Monday,3/11/2013,11,0.253457577
27,1,2013,Sunday,1/27/2013,1,0.248114129
10,12,2012,Monday,12/10/2012,11,0.236147583
6,12,2013,Friday,12/6/2013,23,0.216754126
27,12,2011,Tuesday,12/27/2011,7,0.223614634
25,9,2012,Tuesday,9/25/2012,15,0.232736290
29,6,2012,Friday,6/29/2012,7,0.387253165
24,1,2012,Tuesday,1/24/2012,11,0.267137056
30,4,2012,Monday,4/30/2012,5,0.196496964
1,12,2012,Saturday,12/1/2012,16,0.649049929
1,6,2012,Friday,6/1/2012,22,0.453092820
25,11,2013,Monday,11/25/2013,12,0.239616478
22,10,2011,Saturday,10/22/2011,16,0.303569565
26,11,2013,Tuesday,11/26/2013,4,0.155282123
20,4,2012,Friday,4/20/2012,22,0.355745212
13,12,2011,Tuesday,12/13/2011,20,0.331691710
17,11,2012,Saturday,11/17/2012,22,0.253683743
25,3,2012,Sunday,3/25/2012,20,0.407716234
11,5,2013,Saturday,5/11/2013,20,0.399015664
3,4,2013,Wednesday,4/3/2013,22,0.256506234
29,12,2013,Sunday,12/29/2013,10,0.278399263
21,2,2014,Friday,2/21/2014,4,0.171426310
19,9,2013,Thursday,9/19/2013,22,0.318337410
21,11,2011,Monday,11/21/2011,22,0.249445313
10,2,2014,Monday,2/10/2014,0,0.232054664
28,3,2013,Thursday,3/28/2013,16,0.434177353
9,2,2014,Sunday,2/9/2014,8,0.274331081
8,8,2013,Thursday,8/8/2013,20,0.704238996
28,2,2012,Tuesday,2/28/2012,18,0.755016292
14,10,2013,Monday,10/14/2013,14,0.211538909
8,1,2013,Tuesday,1/8/2013,18,0.892065762
25,6,2013,Tuesday,6/25/2013,16,0.413446216
13,7,2012,Friday,7/13/2012,20,0.509028187
30,12,2013,Monday,12/30/2013,2,0.163439625
2,2,2012,Thursday,2/2/2012,16,0.353131783
10,10,2012,Wednesday,10/10/2012,20,0.374818146
3,9,2012,Monday,9/3/2012,16,0.255581599
23,7,2012,Monday,7/23/2012,18,0.714190210
15,10,2013,Tuesday,10/15/2013,6,0.254501369
22,2,2014,Saturday,2/22/2014,12,0.276219946
18,2,2013,Monday,2/18/2013,18,0.393658038
6,8,2013,Tuesday,8/6/2013,18,0.518454960
19,12,2012,Wednesday,12/19/2012,16,0.403081251
2,3,2013,Saturday,3/2/2013,16,0.347925737
22,2,2012,Wednesday,2/22/2012,18,0.403545854
5,11,2013,Tuesday,11/5/2013,14,0.212174128
28,11,2013,Thursday,11/28/2013,4,0.156518628
28,12,2013,Saturday,12/28/2013,2,0.171361430
4,2,2013,Monday,2/4/2013,18,0.366769061
29,9,2013,Sunday,9/29/2013,22,0.291617605
5,9,2012,Wednesday,9/5/2012,16,0.236428596
30,10,2012,Tuesday,10/30/2012,22,0.248370182
4,10,2012,Thursday,10/4/2012,20,0.380827182
